,Show,EpId,ClipId,filename,Interjection,um_label_1
1501,HeStutters,11,77,HeStutters_11_77.wav,1,
1502,HeStutters,11,78,HeStutters_11_78.wav,1,
1503,HeStutters,11,79,HeStutters_11_79.wav,2,
1509,HeStutters,11,85,HeStutters_11_85.wav,3,
1510,HeStutters,11,86,HeStutters_11_86.wav,1,
1512,HeStutters,11,88,HeStutters_11_88.wav,2,1
1513,HeStutters,11,89,HeStutters_11_89.wav,1,
1515,HeStutters,11,91,HeStutters_11_91.wav,3,1
1522,HeStutters,11,98,HeStutters_11_98.wav,2,
1523,HeStutters,11,99,HeStutters_11_99.wav,3,1
1525,HeStutters,11,101,HeStutters_11_101.wav,1,
1526,HeStutters,11,102,HeStutters_11_102.wav,3,
1527,HeStutters,11,103,HeStutters_11_103.wav,2,
1528,HeStutters,11,104,HeStutters_11_104.wav,2,1
1530,HeStutters,11,106,HeStutters_11_106.wav,1,
1531,HeStutters,11,107,HeStutters_11_107.wav,2,
1532,HeStutters,11,108,HeStutters_11_108.wav,1,
1533,HeStutters,11,109,HeStutters_11_109.wav,2,
1536,HeStutters,11,112,HeStutters_11_112.wav,2,1
1537,HeStutters,11,113,HeStutters_11_113.wav,3,1
1538,HeStutters,11,114,HeStutters_11_114.wav,3,1
1539,HeStutters,11,115,HeStutters_11_115.wav,3,1
1540,HeStutters,11,116,HeStutters_11_116.wav,1,
1541,HeStutters,11,117,HeStutters_11_117.wav,1,
1542,HeStutters,11,118,HeStutters_11_118.wav,2,
1543,HeStutters,11,119,HeStutters_11_119.wav,1,
1545,HeStutters,11,121,HeStutters_11_121.wav,3,
1547,HeStutters,11,123,HeStutters_11_123.wav,1,
1548,HeStutters,11,124,HeStutters_11_124.wav,1,
1554,HeStutters,11,130,HeStutters_11_130.wav,3,1
1555,HeStutters,11,131,HeStutters_11_131.wav,3,1
1557,HeStutters,11,133,HeStutters_11_133.wav,2,1
1559,HeStutters,11,135,HeStutters_11_135.wav,1,1
1560,HeStutters,11,136,HeStutters_11_136.wav,3,
1561,HeStutters,11,137,HeStutters_11_137.wav,2,
1562,HeStutters,11,138,HeStutters_11_138.wav,2,1
1563,HeStutters,11,139,HeStutters_11_139.wav,1,
1564,HeStutters,11,140,HeStutters_11_140.wav,1,1
1565,HeStutters,11,141,HeStutters_11_141.wav,3,1
1566,HeStutters,11,142,HeStutters_11_142.wav,1,
1568,HeStutters,11,144,HeStutters_11_144.wav,3,1
1569,HeStutters,11,145,HeStutters_11_145.wav,1,
1572,HeStutters,11,148,HeStutters_11_148.wav,3,1
1577,HeStutters,11,153,HeStutters_11_153.wav,3,1
1580,HeStutters,11,156,HeStutters_11_156.wav,1,
1583,HeStutters,11,159,HeStutters_11_159.wav,1,
1585,HeStutters,11,161,HeStutters_11_161.wav,2,
1586,HeStutters,11,162,HeStutters_11_162.wav,3,
1589,HeStutters,11,165,HeStutters_11_165.wav,3,1
1590,HeStutters,11,166,HeStutters_11_166.wav,3,1
1591,HeStutters,11,167,HeStutters_11_167.wav,3,1
1592,HeStutters,11,168,HeStutters_11_168.wav,3,1
1593,HeStutters,11,169,HeStutters_11_169.wav,3,1
1595,HeStutters,11,171,HeStutters_11_171.wav,1,
1597,HeStutters,11,173,HeStutters_11_173.wav,3,
1601,HeStutters,11,177,HeStutters_11_177.wav,2,1
1602,HeStutters,11,178,HeStutters_11_178.wav,3,1
1603,HeStutters,11,179,HeStutters_11_179.wav,3,1
1604,HeStutters,11,180,HeStutters_11_180.wav,3,1
1606,HeStutters,11,182,HeStutters_11_182.wav,3,
1608,HeStutters,11,184,HeStutters_11_184.wav,3,1
1610,HeStutters,11,186,HeStutters_11_186.wav,1,
1611,HeStutters,11,187,HeStutters_11_187.wav,1,
1612,HeStutters,11,188,HeStutters_11_188.wav,2,1
1613,HeStutters,11,189,HeStutters_11_189.wav,2,
1615,HeStutters,11,191,HeStutters_11_191.wav,3,1
1616,HeStutters,11,192,HeStutters_11_192.wav,3,1
1617,HeStutters,11,193,HeStutters_11_193.wav,3,1
1619,HeStutters,11,195,HeStutters_11_195.wav,3,1
1620,HeStutters,11,196,HeStutters_11_196.wav,3,1
1622,HeStutters,11,198,HeStutters_11_198.wav,2,
1623,HeStutters,11,199,HeStutters_11_199.wav,2,1
1624,HeStutters,11,200,HeStutters_11_200.wav,3,1
1629,HeStutters,11,205,HeStutters_11_205.wav,2,1
1630,HeStutters,11,206,HeStutters_11_206.wav,1,
1631,HeStutters,11,207,HeStutters_11_207.wav,3,1
1632,HeStutters,12,0,HeStutters_12_0.wav,2,
1633,HeStutters,12,1,HeStutters_12_1.wav,2,
1634,HeStutters,12,2,HeStutters_12_2.wav,1,
1635,HeStutters,12,3,HeStutters_12_3.wav,1,
1637,HeStutters,12,5,HeStutters_12_5.wav,1,
1639,HeStutters,12,7,HeStutters_12_7.wav,2,1
1642,HeStutters,12,10,HeStutters_12_10.wav,3,1
1644,HeStutters,12,12,HeStutters_12_12.wav,3,1
1648,HeStutters,12,16,HeStutters_12_16.wav,2,1
1651,HeStutters,12,19,HeStutters_12_19.wav,3,1
1652,HeStutters,12,20,HeStutters_12_20.wav,3,1
1653,HeStutters,12,21,HeStutters_12_21.wav,3,1
1655,HeStutters,12,23,HeStutters_12_23.wav,1,1
1660,HeStutters,12,28,HeStutters_12_28.wav,3,1
1661,HeStutters,12,29,HeStutters_12_29.wav,2,1
1662,HeStutters,12,30,HeStutters_12_30.wav,2,
1664,HeStutters,12,32,HeStutters_12_32.wav,3,1
1665,HeStutters,12,33,HeStutters_12_33.wav,2,
1666,HeStutters,12,34,HeStutters_12_34.wav,3,1
1667,HeStutters,12,35,HeStutters_12_35.wav,1,
1668,HeStutters,12,36,HeStutters_12_36.wav,1,
1669,HeStutters,12,37,HeStutters_12_37.wav,1,1
1670,HeStutters,12,38,HeStutters_12_38.wav,2,1
1671,HeStutters,12,39,HeStutters_12_39.wav,1,
1672,HeStutters,12,40,HeStutters_12_40.wav,1,
1675,HeStutters,12,43,HeStutters_12_43.wav,2,1
1680,HeStutters,12,48,HeStutters_12_48.wav,2,1
1681,HeStutters,12,49,HeStutters_12_49.wav,2,1
1683,HeStutters,12,51,HeStutters_12_51.wav,1,
1684,HeStutters,12,52,HeStutters_12_52.wav,3,1
1685,HeStutters,12,53,HeStutters_12_53.wav,3,1
1686,HeStutters,12,54,HeStutters_12_54.wav,1,
1687,HeStutters,12,55,HeStutters_12_55.wav,3,1
1689,HeStutters,12,57,HeStutters_12_57.wav,3,1
1696,HeStutters,12,64,HeStutters_12_64.wav,3,1
1698,HeStutters,12,66,HeStutters_12_66.wav,3,1
1699,HeStutters,12,67,HeStutters_12_67.wav,3,1
1701,HeStutters,12,69,HeStutters_12_69.wav,1,
1705,HeStutters,12,73,HeStutters_12_73.wav,1,
1707,HeStutters,12,75,HeStutters_12_75.wav,2,1
1709,HeStutters,12,77,HeStutters_12_77.wav,2,
1710,HeStutters,12,78,HeStutters_12_78.wav,1,
1713,HeStutters,12,81,HeStutters_12_81.wav,3,1
1714,HeStutters,12,82,HeStutters_12_82.wav,3,1
1715,HeStutters,12,83,HeStutters_12_83.wav,1,
1716,HeStutters,12,84,HeStutters_12_84.wav,3,1
1717,HeStutters,12,85,HeStutters_12_85.wav,2,1
1718,HeStutters,12,86,HeStutters_12_86.wav,1,
1723,HeStutters,12,91,HeStutters_12_91.wav,1,
1724,HeStutters,12,92,HeStutters_12_92.wav,3,1
1725,HeStutters,12,93,HeStutters_12_93.wav,3,1
1726,HeStutters,12,94,HeStutters_12_94.wav,3,
1727,HeStutters,12,95,HeStutters_12_95.wav,1,
1728,HeStutters,12,96,HeStutters_12_96.wav,2,1
1729,HeStutters,12,97,HeStutters_12_97.wav,2,1
1730,HeStutters,12,98,HeStutters_12_98.wav,2,1
1731,HeStutters,12,99,HeStutters_12_99.wav,1,1
1732,HeStutters,12,100,HeStutters_12_100.wav,1,1
1736,HeStutters,12,104,HeStutters_12_104.wav,2,1
1737,HeStutters,12,105,HeStutters_12_105.wav,2,1
1739,HeStutters,12,107,HeStutters_12_107.wav,2,1
1743,HeStutters,12,111,HeStutters_12_111.wav,1,1
1745,HeStutters,12,113,HeStutters_12_113.wav,3,1
1750,HeStutters,12,118,HeStutters_12_118.wav,3,
1751,HeStutters,12,119,HeStutters_12_119.wav,3,1
1752,HeStutters,12,120,HeStutters_12_120.wav,1,
1753,HeStutters,12,121,HeStutters_12_121.wav,1,
1754,HeStutters,12,122,HeStutters_12_122.wav,3,1
1758,HeStutters,12,126,HeStutters_12_126.wav,1,
1759,HeStutters,12,127,HeStutters_12_127.wav,1,
1761,HeStutters,12,129,HeStutters_12_129.wav,3,1
1764,HeStutters,12,132,HeStutters_12_132.wav,2,
1770,HeStutters,12,138,HeStutters_12_138.wav,2,1
1772,HeStutters,12,140,HeStutters_12_140.wav,1,
1774,HeStutters,12,142,HeStutters_12_142.wav,2,1
1779,HeStutters,12,147,HeStutters_12_147.wav,3,1
1780,HeStutters,12,148,HeStutters_12_148.wav,2,1
1781,HeStutters,12,149,HeStutters_12_149.wav,1,1
1782,HeStutters,12,150,HeStutters_12_150.wav,2,
1783,HeStutters,12,151,HeStutters_12_151.wav,1,1
1790,HeStutters,12,158,HeStutters_12_158.wav,3,1
1791,HeStutters,12,159,HeStutters_12_159.wav,3,1
1794,HeStutters,12,162,HeStutters_12_162.wav,1,1
1796,HeStutters,12,164,HeStutters_12_164.wav,2,1
1799,HeStutters,12,167,HeStutters_12_167.wav,1,
1802,HeStutters,12,170,HeStutters_12_170.wav,3,1
1803,HeStutters,12,171,HeStutters_12_171.wav,3,1
1804,HeStutters,12,172,HeStutters_12_172.wav,3,1
1808,HeStutters,12,176,HeStutters_12_176.wav,3,1
1809,HeStutters,12,177,HeStutters_12_177.wav,1,1
1811,HeStutters,12,179,HeStutters_12_179.wav,2,
1813,HeStutters,12,181,HeStutters_12_181.wav,3,1
1814,HeStutters,12,182,HeStutters_12_182.wav,2,1
1817,HeStutters,12,185,HeStutters_12_185.wav,3,1
1819,HeStutters,12,187,HeStutters_12_187.wav,2,1
1820,HeStutters,12,188,HeStutters_12_188.wav,1,
1822,HeStutters,12,190,HeStutters_12_190.wav,2,1
1823,HeStutters,12,191,HeStutters_12_191.wav,1,
1826,HeStutters,12,194,HeStutters_12_194.wav,1,
1827,HeStutters,12,195,HeStutters_12_195.wav,1,1
1829,HeStutters,12,197,HeStutters_12_197.wav,1,1
1830,HeStutters,12,198,HeStutters_12_198.wav,3,1
1831,HeStutters,12,199,HeStutters_12_199.wav,2,1
1833,HeStutters,12,201,HeStutters_12_201.wav,1,
1835,HeStutters,12,203,HeStutters_12_203.wav,1,
1838,HeStutters,12,206,HeStutters_12_206.wav,1,
1845,HeStutters,12,213,HeStutters_12_213.wav,3,1
1846,HeStutters,12,214,HeStutters_12_214.wav,3,
1852,HeStutters,13,2,HeStutters_13_2.wav,1,
1855,HeStutters,13,5,HeStutters_13_5.wav,2,1
1857,HeStutters,13,7,HeStutters_13_7.wav,2,1
1858,HeStutters,13,8,HeStutters_13_8.wav,2,1
1860,HeStutters,13,10,HeStutters_13_10.wav,1,
1862,HeStutters,13,12,HeStutters_13_12.wav,2,1
1865,HeStutters,13,15,HeStutters_13_15.wav,3,1
1869,HeStutters,13,19,HeStutters_13_19.wav,1,
1871,HeStutters,13,21,HeStutters_13_21.wav,3,1
1873,HeStutters,13,23,HeStutters_13_23.wav,1,1
1877,HeStutters,13,27,HeStutters_13_27.wav,3,
1882,HeStutters,13,32,HeStutters_13_32.wav,2,
1886,HeStutters,13,36,HeStutters_13_36.wav,3,1
1890,HeStutters,14,0,HeStutters_14_0.wav,3,
1897,HeStutters,14,7,HeStutters_14_7.wav,1,
1903,HeStutters,14,13,HeStutters_14_13.wav,1,
1904,HeStutters,14,14,HeStutters_14_14.wav,1,
1907,HeStutters,14,17,HeStutters_14_17.wav,2,
1918,HeStutters,14,28,HeStutters_14_28.wav,2,
1921,HeStutters,14,31,HeStutters_14_31.wav,1,
1923,HeStutters,14,33,HeStutters_14_33.wav,2,
1925,HeStutters,14,35,HeStutters_14_35.wav,2,
1926,HeStutters,14,36,HeStutters_14_36.wav,1,
1927,HeStutters,14,37,HeStutters_14_37.wav,2,
1928,HeStutters,14,38,HeStutters_14_38.wav,3,1
1932,HeStutters,15,2,HeStutters_15_2.wav,3,1
1933,HeStutters,15,3,HeStutters_15_3.wav,3,1
1934,HeStutters,15,4,HeStutters_15_4.wav,3,1
1936,HeStutters,15,6,HeStutters_15_6.wav,2,1
1938,HeStutters,15,8,HeStutters_15_8.wav,3,1
1939,HeStutters,15,9,HeStutters_15_9.wav,1,1
1941,HeStutters,15,11,HeStutters_15_11.wav,1,
1942,HeStutters,15,12,HeStutters_15_12.wav,1,
1943,HeStutters,15,13,HeStutters_15_13.wav,1,
1946,HeStutters,15,16,HeStutters_15_16.wav,2,1
1948,HeStutters,15,18,HeStutters_15_18.wav,1,
1949,HeStutters,15,19,HeStutters_15_19.wav,1,
1951,HeStutters,15,21,HeStutters_15_21.wav,2,1
1955,HeStutters,15,25,HeStutters_15_25.wav,1,
1957,HeStutters,15,27,HeStutters_15_27.wav,1,
1960,HeStutters,15,30,HeStutters_15_30.wav,1,
1962,HeStutters,15,32,HeStutters_15_32.wav,3,1
1965,HeStutters,15,35,HeStutters_15_35.wav,2,1
1966,HeStutters,15,36,HeStutters_15_36.wav,1,
1967,HeStutters,15,37,HeStutters_15_37.wav,2,1
1969,HeStutters,15,39,HeStutters_15_39.wav,2,1
1971,HeStutters,15,41,HeStutters_15_41.wav,1,
1973,HeStutters,15,43,HeStutters_15_43.wav,3,1
1974,HeStutters,15,44,HeStutters_15_44.wav,3,1
1975,HeStutters,15,45,HeStutters_15_45.wav,3,1
1976,HeStutters,15,46,HeStutters_15_46.wav,2,1
1977,HeStutters,15,47,HeStutters_15_47.wav,3,1
1978,HeStutters,15,48,HeStutters_15_48.wav,3,1
1979,HeStutters,15,49,HeStutters_15_49.wav,3,1
1980,HeStutters,15,50,HeStutters_15_50.wav,1,
1981,HeStutters,15,51,HeStutters_15_51.wav,3,1
1982,HeStutters,15,52,HeStutters_15_52.wav,3,1
1983,HeStutters,15,53,HeStutters_15_53.wav,1,1
1984,HeStutters,15,54,HeStutters_15_54.wav,3,1
1985,HeStutters,15,55,HeStutters_15_55.wav,2,1
1986,HeStutters,15,56,HeStutters_15_56.wav,3,1
1987,HeStutters,15,57,HeStutters_15_57.wav,1,
1988,HeStutters,15,58,HeStutters_15_58.wav,2,1
1992,HeStutters,15,62,HeStutters_15_62.wav,1,
1993,HeStutters,15,63,HeStutters_15_63.wav,1,
1995,HeStutters,15,65,HeStutters_15_65.wav,2,1
1998,HeStutters,15,68,HeStutters_15_68.wav,2,1
1999,HeStutters,15,69,HeStutters_15_69.wav,2,1
2000,HeStutters,15,70,HeStutters_15_70.wav,1,
2001,HeStutters,15,71,HeStutters_15_71.wav,3,1
2002,HeStutters,15,72,HeStutters_15_72.wav,1,1
2003,HeStutters,15,73,HeStutters_15_73.wav,3,1
2006,HeStutters,15,76,HeStutters_15_76.wav,3,1
2011,HeStutters,15,81,HeStutters_15_81.wav,2,1
2012,HeStutters,15,82,HeStutters_15_82.wav,1,1
2013,HeStutters,15,83,HeStutters_15_83.wav,3,1
2014,HeStutters,15,84,HeStutters_15_84.wav,1,
2017,HeStutters,15,87,HeStutters_15_87.wav,1,
2019,HeStutters,15,89,HeStutters_15_89.wav,1,
2020,HeStutters,15,90,HeStutters_15_90.wav,1,
2022,HeStutters,15,92,HeStutters_15_92.wav,3,1
2023,HeStutters,15,93,HeStutters_15_93.wav,1,
2024,HeStutters,15,94,HeStutters_15_94.wav,3,1
2025,HeStutters,15,95,HeStutters_15_95.wav,2,1
2028,HeStutters,15,98,HeStutters_15_98.wav,2,1
2030,HeStutters,15,100,HeStutters_15_100.wav,3,1
2032,HeStutters,15,102,HeStutters_15_102.wav,1,
2034,HeStutters,15,104,HeStutters_15_104.wav,1,
2035,HeStutters,15,105,HeStutters_15_105.wav,1,1
2036,HeStutters,15,106,HeStutters_15_106.wav,3,1
2037,HeStutters,15,107,HeStutters_15_107.wav,1,
2039,HeStutters,15,109,HeStutters_15_109.wav,3,1
2040,HeStutters,15,110,HeStutters_15_110.wav,1,
2043,HeStutters,15,113,HeStutters_15_113.wav,1,
2044,HeStutters,15,114,HeStutters_15_114.wav,3,1
2046,HeStutters,15,116,HeStutters_15_116.wav,1,
2048,HeStutters,15,118,HeStutters_15_118.wav,1,
2050,HeStutters,15,120,HeStutters_15_120.wav,1,
2052,HeStutters,15,122,HeStutters_15_122.wav,1,
2053,HeStutters,15,123,HeStutters_15_123.wav,2,
2055,HeStutters,15,125,HeStutters_15_125.wav,1,
2056,HeStutters,15,126,HeStutters_15_126.wav,1,
2059,HeStutters,15,129,HeStutters_15_129.wav,3,1
2060,HeStutters,15,130,HeStutters_15_130.wav,1,1
2061,HeStutters,15,131,HeStutters_15_131.wav,3,1
2066,HeStutters,15,136,HeStutters_15_136.wav,1,
2067,HeStutters,15,137,HeStutters_15_137.wav,2,
2070,HeStutters,15,140,HeStutters_15_140.wav,3,1
2071,HeStutters,15,141,HeStutters_15_141.wav,1,
2074,HeStutters,15,144,HeStutters_15_144.wav,1,
2076,HeStutters,15,146,HeStutters_15_146.wav,2,1
2077,HeStutters,15,147,HeStutters_15_147.wav,1,
2080,HeStutters,15,150,HeStutters_15_150.wav,3,1
2083,HeStutters,15,153,HeStutters_15_153.wav,3,1
2084,HeStutters,15,154,HeStutters_15_154.wav,3,1
2085,HeStutters,15,155,HeStutters_15_155.wav,3,1
2086,HeStutters,15,156,HeStutters_15_156.wav,1,
2090,HeStutters,15,160,HeStutters_15_160.wav,1,
2092,HeStutters,15,162,HeStutters_15_162.wav,1,
2095,HeStutters,15,165,HeStutters_15_165.wav,1,
2096,HeStutters,15,166,HeStutters_15_166.wav,2,1
2101,HeStutters,15,171,HeStutters_15_171.wav,1,
2102,HeStutters,15,172,HeStutters_15_172.wav,3,1
2103,HeStutters,15,173,HeStutters_15_173.wav,2,1
2105,HeStutters,15,175,HeStutters_15_175.wav,3,1
2106,HeStutters,15,176,HeStutters_15_176.wav,1,
2107,HeStutters,15,177,HeStutters_15_177.wav,1,
2108,HeStutters,15,178,HeStutters_15_178.wav,2,1
2109,HeStutters,15,179,HeStutters_15_179.wav,2,1
2111,HeStutters,15,181,HeStutters_15_181.wav,1,
2112,HeStutters,15,182,HeStutters_15_182.wav,2,1
2114,HeStutters,15,184,HeStutters_15_184.wav,2,1
2115,HeStutters,15,185,HeStutters_15_185.wav,3,1
2119,HeStutters,15,189,HeStutters_15_189.wav,1,1
2120,HeStutters,15,190,HeStutters_15_190.wav,1,
2121,HeStutters,15,191,HeStutters_15_191.wav,1,
2124,HeStutters,15,194,HeStutters_15_194.wav,2,1
2125,HeStutters,15,195,HeStutters_15_195.wav,1,1
2130,HeStutters,16,4,HeStutters_16_4.wav,3,
2131,HeStutters,16,5,HeStutters_16_5.wav,3,
2133,HeStutters,16,7,HeStutters_16_7.wav,1,
2138,HeStutters,16,12,HeStutters_16_12.wav,1,
2140,HeStutters,16,14,HeStutters_16_14.wav,1,
2141,HeStutters,16,15,HeStutters_16_15.wav,1,1
2142,HeStutters,16,16,HeStutters_16_16.wav,3,
2143,HeStutters,16,17,HeStutters_16_17.wav,1,
2146,HeStutters,16,20,HeStutters_16_20.wav,1,
2147,HeStutters,16,21,HeStutters_16_21.wav,1,
2148,HeStutters,16,22,HeStutters_16_22.wav,3,1
2149,HeStutters,16,23,HeStutters_16_23.wav,1,1
2150,HeStutters,16,24,HeStutters_16_24.wav,1,
2152,HeStutters,16,26,HeStutters_16_26.wav,2,
2154,HeStutters,16,28,HeStutters_16_28.wav,3,
2155,HeStutters,16,29,HeStutters_16_29.wav,1,
2156,HeStutters,16,30,HeStutters_16_30.wav,1,
2157,HeStutters,16,31,HeStutters_16_31.wav,1,
2158,HeStutters,16,32,HeStutters_16_32.wav,1,
2164,HeStutters,16,38,HeStutters_16_38.wav,2,1
2169,HeStutters,16,43,HeStutters_16_43.wav,1,
2171,HeStutters,16,45,HeStutters_16_45.wav,2,1
2172,HeStutters,16,46,HeStutters_16_46.wav,2,1
2176,HeStutters,16,50,HeStutters_16_50.wav,1,
2178,HeStutters,16,52,HeStutters_16_52.wav,1,
2179,HeStutters,16,53,HeStutters_16_53.wav,2,
2182,HeStutters,16,56,HeStutters_16_56.wav,1,
2184,HeStutters,16,58,HeStutters_16_58.wav,1,
2186,HeStutters,16,60,HeStutters_16_60.wav,1,1
2188,HeStutters,16,62,HeStutters_16_62.wav,1,1
2193,HeStutters,16,67,HeStutters_16_67.wav,2,1
2195,HeStutters,16,69,HeStutters_16_69.wav,3,1
2196,HeStutters,16,70,HeStutters_16_70.wav,1,
2199,HeStutters,16,73,HeStutters_16_73.wav,1,
2200,HeStutters,16,74,HeStutters_16_74.wav,3,1
2203,HeStutters,16,77,HeStutters_16_77.wav,2,
2207,HeStutters,16,81,HeStutters_16_81.wav,1,
2210,HeStutters,16,84,HeStutters_16_84.wav,1,
2211,HeStutters,16,85,HeStutters_16_85.wav,1,
2218,HeStutters,16,92,HeStutters_16_92.wav,1,1
2219,HeStutters,16,93,HeStutters_16_93.wav,1,1
2220,HeStutters,16,94,HeStutters_16_94.wav,1,
2221,HeStutters,16,95,HeStutters_16_95.wav,1,
2222,HeStutters,16,96,HeStutters_16_96.wav,1,1
2223,HeStutters,16,97,HeStutters_16_97.wav,3,
2228,HeStutters,16,102,HeStutters_16_102.wav,1,
2234,HeStutters,16,108,HeStutters_16_108.wav,1,
2238,HeStutters,16,112,HeStutters_16_112.wav,3,1
2244,HeStutters,16,118,HeStutters_16_118.wav,1,1
2245,HeStutters,16,119,HeStutters_16_119.wav,1,
2247,HeStutters,16,121,HeStutters_16_121.wav,2,1
2248,HeStutters,16,122,HeStutters_16_122.wav,3,1
2249,HeStutters,16,123,HeStutters_16_123.wav,1,
2252,HeStutters,16,126,HeStutters_16_126.wav,2,
2258,HeStutters,16,132,HeStutters_16_132.wav,3,
2259,HeStutters,16,133,HeStutters_16_133.wav,3,
2260,HeStutters,16,134,HeStutters_16_134.wav,3,
2261,HeStutters,16,135,HeStutters_16_135.wav,2,
2270,HeStutters,16,144,HeStutters_16_144.wav,3,1
2271,HeStutters,16,145,HeStutters_16_145.wav,3,1
2273,HeStutters,16,147,HeStutters_16_147.wav,1,
2274,HeStutters,16,148,HeStutters_16_148.wav,2,
2275,HeStutters,16,149,HeStutters_16_149.wav,2,
2279,HeStutters,16,153,HeStutters_16_153.wav,1,
2283,HeStutters,16,157,HeStutters_16_157.wav,2,
2288,HeStutters,16,162,HeStutters_16_162.wav,1,
2292,HeStutters,16,166,HeStutters_16_166.wav,1,
2293,HeStutters,16,167,HeStutters_16_167.wav,1,
2295,HeStutters,16,169,HeStutters_16_169.wav,2,
2296,HeStutters,16,170,HeStutters_16_170.wav,3,
2303,HeStutters,16,177,HeStutters_16_177.wav,1,
2309,HeStutters,16,183,HeStutters_16_183.wav,2,1
2311,HeStutters,16,185,HeStutters_16_185.wav,3,
2312,HeStutters,16,186,HeStutters_16_186.wav,2,
2317,HeStutters,16,191,HeStutters_16_191.wav,3,1
2318,HeStutters,16,192,HeStutters_16_192.wav,1,
2319,HeStutters,16,193,HeStutters_16_193.wav,2,
2322,HeStutters,16,196,HeStutters_16_196.wav,3,1
2326,HeStutters,16,200,HeStutters_16_200.wav,1,
2328,HeStutters,16,202,HeStutters_16_202.wav,1,
2331,HeStutters,16,205,HeStutters_16_205.wav,2,1
2332,HeStutters,16,206,HeStutters_16_206.wav,1,
2333,HeStutters,16,207,HeStutters_16_207.wav,2,1
2343,HeStutters,17,3,HeStutters_17_3.wav,2,1
2344,HeStutters,17,4,HeStutters_17_4.wav,2,1
2345,HeStutters,17,5,HeStutters_17_5.wav,3,1
2346,HeStutters,17,6,HeStutters_17_6.wav,1,
2350,HeStutters,17,10,HeStutters_17_10.wav,3,1
2351,HeStutters,17,11,HeStutters_17_11.wav,1,
2352,HeStutters,17,12,HeStutters_17_12.wav,2,
2353,HeStutters,17,13,HeStutters_17_13.wav,1,
2359,HeStutters,17,19,HeStutters_17_19.wav,2,1
2362,HeStutters,17,22,HeStutters_17_22.wav,2,
2364,HeStutters,17,24,HeStutters_17_24.wav,2,1
2365,HeStutters,17,25,HeStutters_17_25.wav,1,
2366,HeStutters,17,26,HeStutters_17_26.wav,3,1
2367,HeStutters,17,27,HeStutters_17_27.wav,3,1
2389,HeStutters,18,9,HeStutters_18_9.wav,2,
2390,HeStutters,18,10,HeStutters_18_10.wav,2,
2392,HeStutters,18,12,HeStutters_18_12.wav,2,
2393,HeStutters,18,13,HeStutters_18_13.wav,2,
2394,HeStutters,18,14,HeStutters_18_14.wav,2,1
2395,HeStutters,18,15,HeStutters_18_15.wav,3,1
2396,HeStutters,18,16,HeStutters_18_16.wav,3,1
2397,HeStutters,18,17,HeStutters_18_17.wav,1,
2398,HeStutters,18,18,HeStutters_18_18.wav,3,
2399,HeStutters,18,19,HeStutters_18_19.wav,1,
2401,HeStutters,18,21,HeStutters_18_21.wav,3,1
2403,HeStutters,18,23,HeStutters_18_23.wav,3,1
2405,HeStutters,18,25,HeStutters_18_25.wav,1,
2406,HeStutters,18,26,HeStutters_18_26.wav,1,
2407,HeStutters,18,27,HeStutters_18_27.wav,1,
2408,HeStutters,18,28,HeStutters_18_28.wav,2,
2409,HeStutters,18,29,HeStutters_18_29.wav,2,
2414,HeStutters,18,34,HeStutters_18_34.wav,1,
2423,HeStutters,18,43,HeStutters_18_43.wav,1,
2427,HeStutters,18,47,HeStutters_18_47.wav,1,
2432,HeStutters,18,52,HeStutters_18_52.wav,1,
2433,HeStutters,18,53,HeStutters_18_53.wav,3,
2435,HeStutters,18,55,HeStutters_18_55.wav,1,
2437,HeStutters,18,57,HeStutters_18_57.wav,2,
2438,HeStutters,18,58,HeStutters_18_58.wav,3,1
2439,HeStutters,18,59,HeStutters_18_59.wav,3,1
2440,HeStutters,18,60,HeStutters_18_60.wav,1,
2441,HeStutters,18,61,HeStutters_18_61.wav,1,
2446,HeStutters,18,66,HeStutters_18_66.wav,2,
2447,HeStutters,18,67,HeStutters_18_67.wav,3,1
2449,HeStutters,18,69,HeStutters_18_69.wav,3,1
2450,HeStutters,18,70,HeStutters_18_70.wav,3,1
2451,HeStutters,18,71,HeStutters_18_71.wav,2,1
2455,HeStutters,18,75,HeStutters_18_75.wav,1,1
2456,HeStutters,18,76,HeStutters_18_76.wav,1,
2457,HeStutters,18,77,HeStutters_18_77.wav,1,1
2458,HeStutters,18,78,HeStutters_18_78.wav,2,1
2462,HeStutters,18,82,HeStutters_18_82.wav,2,1
2463,HeStutters,18,83,HeStutters_18_83.wav,2,1
2464,HeStutters,18,84,HeStutters_18_84.wav,1,
2465,HeStutters,18,85,HeStutters_18_85.wav,2,
2466,HeStutters,18,86,HeStutters_18_86.wav,3,1
2468,HeStutters,18,88,HeStutters_18_88.wav,1,
2472,HeStutters,18,92,HeStutters_18_92.wav,3,1
2474,HeStutters,18,94,HeStutters_18_94.wav,3,1
2475,HeStutters,18,95,HeStutters_18_95.wav,3,1
2476,HeStutters,18,96,HeStutters_18_96.wav,3,1
2477,HeStutters,18,97,HeStutters_18_97.wav,3,1
2478,HeStutters,18,98,HeStutters_18_98.wav,1,
2483,HeStutters,18,103,HeStutters_18_103.wav,3,1
2485,HeStutters,18,105,HeStutters_18_105.wav,1,
2487,HeStutters,18,107,HeStutters_18_107.wav,2,1
2491,HeStutters,18,111,HeStutters_18_111.wav,1,
2494,HeStutters,18,114,HeStutters_18_114.wav,2,
